Local authority code,LookUp_BoroughName,WardCode,WardName,Year ending Mar 2008,Year ending Jun 2008,Year ending Sep 2008,Year ending Dec 2008,Year ending Mar 2009,Year ending Jun 2009,Year ending Sep 2009,Year ending Dec 2009,Year ending Mar 2010,Year ending Jun 2010,Year ending Sep 2010,Year ending Dec 2010,Year ending Mar 2011,Year ending Jun 2011,Year ending Sep 2011,Year ending Dec 2011,Year ending Mar 2012,Year ending Jun 2012,Year ending Sep 2012,Year ending Dec 2012,Year ending Mar 2013,Year ending Jun 2013,Year ending Sep 2013,Year ending Dec 2013,Year ending Mar 2014,Year ending Jun 2014,Year ending Sep 2014,Year ending Dec 2014,Year ending Mar 2015,Year ending Jun 2015,Year ending Sep 2015,Year ending Dec 2015,Year ending Mar 2016,Year ending Jun 2016,Year ending Sep 2016,Year ending Dec 2016,Year ending Mar 2017,Year ending Jun 2017,Year ending Sep 2017,Year ending Dec 2017,Year ending Mar 2018,Year ending Jun 2018,Year ending Sep 2018,Year ending Dec 2018,Year ending Mar 2019,Year ending Jun 2019,Year ending Sep 2019,Year ending Dec 2019,Year ending Mar 2020,Year ending Jun 2020,Year ending Sep 2020,Year ending Dec 2020,Year ending Mar 2021,Year ending Jun 2021,Year ending Sep 2021,Year ending Dec 2021,Year ending Mar 2022,Year ending Jun 2022,Year ending Sep 2022,Year ending Dec 2022,Year ending Mar 2023
E09000003,Barnet,E05000043,Brunswick Park,332317.58893,352905.19126,349651.28477,329422.51327,315057.30508,297861.47273,291066.16794,305126.60927,319432,325470.62147,338205.19126,336550,339240.81081,343184.13939,339132.00662,343733.10563,343452.25161,352557.56875,361641.15287,365822.28302,376982.08609,368671.78846,372537.72393,378086.55376,387372.5198,405764.42786,420933.05556,433790.33854,437838.29545,436622.11823,453732.13568,478051.25,489529.12121,525050.35088,537412.875,543966.05442,563111.14685,554913.43284,556245.99329,562710.33125,562035.86792,567769.73006,544355.79195,538074.32031,532804.34746,531318.34862,556998.51485,562067.27273,562593.44262,574121.62162,610066.66667,617112.80992,637485.2349,616110.35242,610966.74107,614027.35426,612240.19388,639007.24444,634150.22759,643044.56028,640223.47656
E09000003,Barnet,E05000046,Colindale,243205.93893,250701.34843,255419.16327,254347.02632,256549.57096,253634.87013,236286.52101,232499.27891,236788.68293,233959.625,239961.47826,244731.43939,231719.63393,231666.99,237510.752,253950.4878,263791.35556,266818.42431,265886.79713,267624.66454,261805.09505,271027.86408,276758.79182,280546.44672,287962.7266,284957.95226,298543.43532,304598.54177,313289.67619,320552.6274,317090.41509,323854.69901,334177.67135,351999.77365,374631.85592,388772.17547,405474.34239,413900.10265,418360.16501,430082.32767,433021.58291,428601.0287,430076.7,456997.9417,465852.94737,473297.91421,480139.79107,472369.83333,467327.77355,464349.42424,470730.5796,449546.76127,438822.51392,437792.20396,435105.05198,453004.79026,468094.07803,476924.51606,473064.36612,463578.49632,441775.71495
E09000003,Barnet,E05000048,East Barnet,302423.43695,314954.57993,311068.17949,308415,300285.52846,274184.32773,268096.39535,280142.80899,295247.84974,304444.96682,315454.9916,329025.46396,327661.08095,329088.05882,331083.4086,317328.86047,319205.40217,327795.93011,320222.81564,334327.15104,331469.68657,330898.19048,347206.21461,351033.86344,369357.82553,374582.28405,387439.97541,389525.4664,396646.68482,406302.25,406614.5041,435917.85417,447321.01653,465929.79468,485129.86614,490905.95154,495956.53266,485839.65517,506689.6875,516470.9375,521878.4375,507896.76471,501696.58385,492695.91195,487348.03922,502730.93525,507284.50704,520247.84173,527583.4507,540662.21374,530667.44526,547070.04878,568339.68205,571696.10769,576824.00787,575665.61181,576309.85915,580703.2967,583711.37563,575516.18325,579038.31977
E09000003,Barnet,E05000050,Edgware,392847.8903,401105.69802,397319.02027,373508.05645,355164.07767,353237.5,356361.81818,367183.87097,376242.01389,350111.20526,336994.08696,330644.76214,329698.38725,354104.70391,360576.13372,361798.80337,366425.97006,346335.28729,357556.45,377468.08235,371721.94186,394906.11189,407546.42857,422445.41985,455361.58537,454723.44651,467083.02778,461569.66786,471233.35955,499924.80478,518113.32203,529245.91304,500582.71378,451423.01531,442667.28333,443261.73574,454564.10156,574197.72527,586728.7619,596001.31579,600698.67725,622565.78947,624702.15686,627016.2,639630.81633,607336.38298,585762.69697,596391.48485,582231.01905,595463.23158,626296.51163,610902.42718,614254.07692,605174.7619,609046.44231,632858.07487,622551.38554,648902.30769,654367.33333,627390.06024,643157.27848
E09000003,Barnet,E05000055,Hendon,326903.73134,347971.93072,369095.42412,371429.1066,372352.91566,358158.20741,364970.064,389556.05,413955.01299,403686.00565,404811.13978,405425.50777,412045.51244,423566.14493,446101.2807,445430.4,415054.72727,424588.81696,405727.80676,411728.72632,442876.1129,453370.16092,451461.13043,448167.28774,424756.29302,411366.45259,412786.82791,430235.07547,510037.94196,556675.55276,593229.08824,598882.5495,546663.71359,534006.90104,571138.21023,587479.07143,637858.4702,666374.87195,606654.35256,619066.3141,614569.85294,615377.95276,644888.30645,653298.76033,652050.92623,650559.40708,677124.50806,648296.59434,630572.35398,643495.61607,607470.23469,685271.01802,709187.37121,663100.18132,686466.57527,669227.46023,649818.13208,733551.2,734935.54815,778593.6963,837785.33621
E09000003,Barnet,E05000049,East Finchley,353259.3737,372272.45228,370953.82659,380406.97241,366586.73109,328478.63725,355398.42188,363977.23214,383734.9697,399113.01382,409403.11111,426530.70732,430681.54545,420146.35025,412035.77957,413747.14646,430140.41429,441220.57965,457924.39496,445035.57025,437500.23629,433640.46087,425366.58411,447179.56459,428825.25118,439970.199,471809.66667,498683.27429,525072.34545,555928.90476,538718.99435,531977.40107,565132.98558,570458.03,574188.69945,587694.76786,593240.33333,611495.73387,621543.54962,654154.37008,667998.46774,616316.74419,671924.4186,664913.52632,665098.52143,680506.80137,656493.58599,636084.65,625730.35948,628782.26923,618272.02703,657953.41176,688207.68707,682924.61778,705630.9569,708649.19816,686714.10553,728461.5,731615.23179,758635.20755,811465.45324
E09000003,Barnet,E05000051,Finchley Church End,486256.29552,499086.96113,503350.27536,474562.05674,475604.31034,476469.46903,459019.70803,471790.76433,503057.21667,506689.61792,538367.71493,553170.68664,549106.04717,571180.11458,532942.99435,537153.22404,555240.47826,551154.85405,560769.46465,543671.95767,561901.32979,560046.21622,592879.72727,625825.35897,591251.34703,652190.64315,702756.02917,710329.65574,732688.97046,685022.06098,671481.31667,707047.164,713585.35659,754898.91556,739268.8186,691411.32407,696737.83854,705483.9899,690163.3682,732924.98198,760130.57014,742541.2549,807436.48485,762549.61538,720938.73077,694785.03125,694669.08594,752275.82394,764964.53205,812205.15436,829774.29577,812228.47682,868842.04545,843998.52679,845963.68664,897162.30392,884891.32222,969699.92638,962866.69318,947310.25405,950051.03049
E09000003,Barnet,E05000056,High Barnet,376287.0961,374837.08723,367327.9845,369516.31792,383282.94156,400531.90244,377907.05797,385032.8674,386185.91748,398486.70238,403519.41538,403982.30827,423321.82963,408041.21368,425702.54545,438892.97807,413661.22541,440937.55185,452829.09091,454970.19048,465051.53125,464557.30734,460808.47471,466471.10305,472978.9375,486097.13183,493480.49831,485544.45608,501673.18596,487327.12548,524570.78481,533529.31535,549969.40146,570529.57143,572441.36704,588893.30855,596954.27189,603114.63203,612637.0786,629386.8,599621.53165,589756.43556,587612.36134,593481.4569,616979.39013,654960.57798,613844.5,622402.55102,638250.80861,624945.21196,706844.12048,711193.78173,736279.59402,745071.17188,739153.31715,732542.56463,721786.80876,746351.08738,752586.11739,771991.44545,759934.51887
E09000003,Barnet,E05000052,Garden Suburb,904341.25733,932472.20339,963633.60173,983988.59358,963646.66471,928143.10667,931439.73171,873415.51064,896523.24766,878332.94545,926120.5,943173.38824,948172.65726,985131.68511,930535.6875,1019617.698,972505.57711,1056593.6182,1099462.7581,1091864.3316,1285196.2553,1224315.4318,1252299.8571,1161007.5022,1186483.2157,1197831.7066,1299443.7473,1334324.4275,1227234.6917,1229245.0396,1161066.1449,1247235.246,1319486.0309,1328286.9843,1241992.3056,1259349.4941,1254912.875,1452736.6115,1572098.3621,1584172.8549,1683745.2513,1637986.7333,1577444.5157,1528509.5899,1488914.8284,1499925.2238,1434124.3311,1461704.4356,1583755.0536,1470459.5724,1596763.0207,1659311.1046,1405716.4633,1483384.925,1510462.3478,1508836.4338,1916513.2217,2137445.7485,2175688.1299,2162665.8192,1854646.994
E09000003,Barnet,E05000057,Mill Hill,423370.69832,419968.29808,414759.16279,400202.24545,375341.60541,374341.01093,352602.52358,365656.87446,380048.63433,401430.17391,465603.23723,466898.14029,495179.84291,480997.08425,440817.75768,459268.74912,432528.61511,453463.82,479008.48387,463396.43651,486103.6875,482973.77528,508718.58397,546225.13402,552034.87879,592677.0127,621029.62429,622581.46647,647503.12821,618642.50129,621709.34819,655094.6028,667262.08155,733589.69099,712916.65209,701139.45125,696835.66173,667063.23214,743581.94627,778388.02594,799958.64217,813668.92391,760485.42481,787270.84332,738509.9207,726501.34199,686821.10039,660962.23636,698292.49442,711933.07234,773198.66047,718216.38643,706355.47743,701509.45645,690513.2013,704004.04931,711148.31151,720544.35562,774638.58845,856720.02119,951189.06566
E09000003,Barnet,E05000054,Hale,343762.36086,343746.95094,362995.9598,375772.82927,350588.44615,340169.21368,314951.57937,310059.7973,321923.0303,332570.94972,382979.18782,411689.75661,408257.3,402147.43529,361900.09333,347267.22973,364971.19205,378246.14118,392269.74713,385372.51412,379432.68889,375719.96023,361820.07865,381422.11538,389698.08673,409878.375,426832.13393,429727.24324,440840.55605,449478.87081,480640.12887,504125.89744,528963.49741,540219.20588,542189.97268,563449.70588,574443.66667,596389.09091,606330.71429,629163.67188,617316,592563.7931,600089.42373,578237.77622,599439.17483,597395.90411,602048.84354,564624.85507,545195.14493,584662.58065,565775.03478,613544.6746,624770.75882,606112.36975,612694.44681,629952.09906,637877.47222,647921.0084,651137.76978,678131.57895,688861.9403
E09000003,Barnet,E05000053,Golders Green,464378.71134,465003.86228,458471.69403,461017.05825,409465.77907,405974.45882,431143.43182,463471.78431,465090.10714,461494.22018,477452.96,487045.67164,499985.8871,507186.34483,512932.65385,495956.35971,496404.86093,518497.09774,518183.37594,518153.06612,535322.7913,530883.51282,517032.07143,550875.9931,589865.57895,628075.77632,665465.51515,674589.90769,636796.31429,627323.44937,637186.07514,665512.2093,710072.21637,716467.85333,697066.33908,654320.73846,665321.18644,681941.71271,716022.1374,788682.65306,743669.60784,720960.75269,625859.71591,621103.41935,623828.32955,627229.8046,731404.95833,777845.51282,782740,784403.2,799767.76119,802809.69697,816966.14458,848920,860265.95238,860548.28431,847899.72826,843656.62651,848805.58824,878736.31111,863881.54217
E09000003,Barnet,E05000059,Totteridge,546542.47917,533847.78537,563089.43704,530401.74561,585160.60606,584500.78,538658.15,555438.51034,526028.26901,530462.67033,598789.61458,622137.76042,607382.69231,596419.29348,567571.31579,548687.27225,560606.85427,582485.93717,592905.67816,607404.72892,634656.40449,650662.57576,668328.22321,694519.33778,711758.3691,698838.73239,707930.10106,720652.79348,712769.46875,738395.53459,760070.09494,759967.47399,784916.69545,761015.3578,723499.54464,717175.50505,681721.82741,704750.83682,715657.25191,713148.15141,724722.14844,714924.1048,701970.7907,682159.11058,657533.93782,671909.17874,722269.32367,738268.27391,748187.87243,784669.61307,783369.34536,791017.95631,815621.42424,877984.18729,874571.08333,937100.09705,959845.615,901458.74375,946948.06173,1043470.75,1089071.3086
E09000003,Barnet,E05000063,Woodhouse,316769.2,325266.58303,314263.26738,293002.38095,291793.1453,277680.91429,280070.52336,285397.75352,292871.41818,302745.10695,325306.14428,340229.56452,336509.8306,334243.75568,321454.65698,327179.7037,328105.16505,345390.91781,354738.07981,367157.56061,386009.87166,386379.96111,396856.49246,402082.30882,416032.07619,414783.33036,441738.2069,441981.49796,447459.09728,464657.13734,463548.2765,468293.75455,490571.62241,501171.04,511095.21073,530467.78243,531932.21649,540150.56497,530674.37267,532048.13043,520251.5509,507159.87861,515738.22892,518730.12727,525088.21154,530581.04192,540764.79394,536360.25625,531869.0578,540346.29577,544246.27273,562560.23418,611609.31818,605451.69261,602343.28016,614656.58159,611724.85446,603773.61688,624414.47097,636010.96226,631675.28667
E09000003,Barnet,E05000062,West Hendon,309390.67704,304021.16667,291033.60656,274453.69595,297379.35965,288020.8913,267596.04132,278157.15942,287405.05128,314585.70659,341399.83439,352089.19643,360944.36111,352576.49425,365852.72024,396401.47518,400665.28906,410503.46212,357592.00658,344332.46939,313759.5198,299137.28369,317886.4375,326943.50554,349297.48198,408816.21622,423429.93631,415069.0625,432659.52229,431705.11429,445297.51205,442826.68163,456790.41573,471874.23734,471970.29573,502081.37308,496560.76113,513585.26946,520394.11765,543365.32258,581139.35185,519867.03297,516677.15789,507478.61927,507063.80909,528599.82813,538443.15122,530242.79042,524785.20513,573821.91089,536074.13978,545877.13043,547327.79851,535421.24862,542341.70879,566120.72549,596065.67683,628772.62016,661977.544,660259.50735,644042.93
E09000003,Barnet,E05000060,Underhill,327660.53394,322399.41341,316317.48408,318500.74219,306744,295088.41053,294799.08571,311087.11364,313397.48466,330430.35829,331301.91753,339504.06145,347605.21176,326225.4966,356859.55319,345230.4589,336316.2053,350719.45638,355079.7234,367962.0069,368631.05594,366892.50649,364014.80114,365674.02538,362527.29741,385312.08032,401984.75109,406876.84091,424565.09744,434185.57,442974.07692,487191.37402,515032.15017,532132.90698,553036.96721,548825.09346,537924.13408,527170.85165,502885.72785,498442.03947,539693.81618,535002.93617,570788.65909,575937.92529,568869.45652,582220.85635,575909.35811,562129.69595,552887.64493,542170.63492,554429.66102,583171.41985,597163.37107,614502.06796,615155.43961,622980.32386,619137.20645,653702.888,648718.27273,660652.49367,666712.1958
E09000003,Barnet,E05000061,West Finchley,336261.61824,344376.60618,350793.39394,335309.89024,347381.67176,353171.60169,341404.22308,341546.05263,344730.81081,343775.2451,357278.75926,360559.28829,365043.6134,369784.04787,374248.81461,367309.88172,367801.68159,369065.42647,375056.57576,386743.89011,400412.45078,397296.91192,413454.9061,438798.41395,431588.76555,447721.93171,465290.08416,460226.51531,478979.84127,504179.78919,507216.32778,529043.29787,545011.17727,548633.46411,562940.04412,572305.02591,587795.40132,592776.96988,592363.77181,586933.65035,587441.92357,582148.80247,584071.44379,597453.60897,580467.16901,560763.71642,550897.90984,547290.03546,555741.41026,570530.83916,578460.26316,591526.13497,623343.22034,624370.57522,644453.88889,655947.31925,639251.44601,648500.46369,638082.26404,612009.12973,613127.84722
E09000003,Barnet,E05000058,Oakleigh,387335.0274,408964.87402,404710.665,394378.75,358548.56667,336466.09023,328375.96644,343310.22414,358384.30769,372221.97,388492.07246,395478.50769,417861.59901,425172.5847,406816.18782,398953.69,379091.61353,395169.56561,422050.12698,430505.60345,453827.73988,433503.94915,412950.31068,430540.18884,425622.44758,435524.05534,485770.54618,484654.94191,495913.59912,526632.51351,538987.18182,579058.75546,593137.72289,621779.20332,618903.55,651082.49751,719507.28655,716509.64912,742294.04494,739895.42021,728101.31183,683759.83957,645067.83784,623074.00565,576000.80447,576426.37209,579544.84177,584768.5035,614657.32353,666975.53636,693523.61345,729131.98529,734976.24309,728696.37097,721029.03226,732080.4721,767187.86175,752229.99448,784205.1326,785904.43316,764206.13376
E09000004,Bexley,E05011217,Barnehurst,210010.87234,211960.48128,211940.5,204245.46875,191973.82653,187320.48913,183406.55556,182867.98039,187129.94783,187651.512,192257.26563,201070.30769,203366.25185,203643.43939,207609.58209,203072.77857,198448.12925,200256.66667,202798.81119,208069.63514,222876,225782.24832,223613.76667,222438.13636,223651.02484,230836.5977,243013.5266,258637.55959,263851.79581,262729.32735,265625.7551,268154.37751,275717.51779,290392.89545,298650.58031,309028.56667,312661.13095,306002.90123,318167.90123,319346.74556,325851.43713,336997.20225,334826.84146,343889.2625,340254.26316,349195.98667,351091.07006,342805.68056,351043.54667,347408.08333,350220.29412,373750.625,380486.28369,380487.78307,385477.8756,383094.19704,380773.48023,398459.05696,411336.5375,419556.21875,434602.31544
E09000004,Bexley,E05011218,Belvedere,181119.84409,181189.38824,179236.01533,179175.27473,168063.16993,164464.65217,163888.16667,163070.44118,167344.79592,171337.51515,173570.81818,175079.81132,174903.7037,170301.51786,170158.06135,171276.11834,170801.36813,166270.09548,165321.01266,161704.56098,162156.23009,166816.81517,163084.22041,169540.13433,172928.47403,177042.86645,196757.65,194799.5102,200060.39928,194989.86628,198949.11825,207315.88889,218933.06053,235317.52475,246121.35124,275442.71498,275070.46948,283689.94397,289055.84188,290440.5815,289034.4619,290501.15,288994.06091,285156.04278,289940.21739,291355,291137.19512,299977.60736,297273.73457,296915.50676,304368.54015,303360.52448,316972.58333,322648.33333,319123.62069,322948.22835,323554.61751,324205.09091,335522.69277,348512.52601,354800.9697
E09000004,Bexley,E05011220,Blackfen & Lamorbey,265798.03621,269175.15839,267190.80859,258848.29032,256899.94304,243031.82192,237830.66225,239812.67857,235978.87574,242362.94737,238786.98454,241711.60428,241412.91444,242644.94186,254917.23952,259571.96954,261715.58986,265069.16514,266515.54911,259309.53394,259305.73874,256064.16393,254758.88446,259605.08527,264259.31481,282171.41091,288985.45455,301422.50877,308890.47273,307718.94694,323930.6281,343449.74892,360333.61475,368670.72581,379104.95984,380178.37607,386039.45813,396832.26027,394810.70048,406403.85787,406355.94037,401313.27273,406378.83092,405602.47847,408157.13636,409350.82857,408377.36111,421164.49049,416327.26471,424614.7562,437660.35821,435425.60952,457162.51095,460427.20991,465950.16427,469199.78593,474472.61044,483162.39583,492935.49738,505858.92857,512175.02703
E09000004,Bexley,E05011223,Crook Log,253540.36897,257971.072,243919.23984,236125.25389,225734.10651,219195.84375,229991.99219,231344.77778,231540.79121,233733.62827,238272.14721,242614.06358,245672.39773,248260.28804,248017.60345,245752.77604,245735.01604,247768.59302,241671.42541,238726.56842,244646.05612,244665.6934,253260.65179,262433.61304,265499.25108,276924.32189,295983.33913,304400.52655,311761.68803,319467.70259,325449.71548,338212.98755,356679.4685,359528.62692,369532.89212,379599.50698,390630.48744,399746.0625,402985.43478,412122.83333,403933.87736,398801.62441,403482.98095,391637.32536,382495.19171,388493.58031,383691.94444,389212.82447,398001.9403,394285.71429,412768.18994,423612.62376,431624.81481,448384.56311,441614.29054,443621.59696,460820.19231,455978.94904,473536.6568,485622.52717,478811.05682
E09000004,Bexley,E05011221,Blendon & Penhill,246929.1227,249371.25532,252536.26267,243434.47742,243001.37313,232253.30534,216563.33108,219102.5163,225004.22772,226521.76768,237410.90686,248148.18436,253508.26816,261010.87317,262215.25,258969.745,254613.15152,255158.45506,259536.49741,266867.14872,271694.57843,270772.85903,272402.24359,273482.71053,275576.53535,283086.77365,291458.42373,301491.82642,313953.25652,317338.79399,331400.57333,346664.42373,357075.5969,373261.90871,377282.29675,377486.15063,389710.67686,398706.83628,409660.55556,419809.55399,410680.34653,404424.53052,407604.5,411221.54185,420282.04348,425785.48035,427413.90351,427646.125,422920.55556,425561.06132,432937.27679,444470.35714,453268.59322,452673.16576,451162.14085,454053.9094,464805.25207,481082.55941,499286.82949,507511.37759,503392.21918
E09000004,Bexley,E05011219,Bexleyheath,241102.59449,242832.99103,244128.06433,240041.86076,232264.73913,221106.65517,214223.21472,213001.02339,215607.5,222658.83598,225260.36111,230749.53488,227794.3125,238348.55556,245783.46154,243959.16667,253747.81152,248355.5,250963.68254,247544.72527,244289.4153,246605.39153,248285.23301,255298.78605,258805.72764,267025.78571,274223.55385,278393.64469,281982.49042,281029.86219,283083.03114,295089.19708,307880.65217,323699.58506,346217.19355,360104.56075,368780.94686,370684.2212,381354.71483,375991.74721,374546.52015,377494.6337,378316.47059,384523.90667,389858.50698,389114.65803,391462.15196,400779.69543,400953.48259,404545.74468,388484.44149,391423.16754,398356.58491,401660.12931,396664.80609,393846.6371,395906.69935,403810.86275,424737.83262,443077.26106,442195.14423
E09000004,Bexley,E05011222,Crayford,199049.1015,197637.11667,194474.38202,197703.07432,190063.00833,184718.80769,191555.425,188172.41606,188737.32143,193095.05917,192743.9779,193094.25414,194694.20942,193507.71856,194269.05455,190579.49112,187690.2381,186408.46473,181920.28112,181489.30645,180795.07576,184354.86792,190893.5045,198834.2695,212353.49275,220975.21329,228075.60615,232715.27987,232466.32895,232936.61029,240758.78774,246503.09091,257112.71369,271345,278685.74803,286098.39113,290919.4346,292018.25214,301718.9087,309530.20168,313967.7284,313819.30859,308436.61765,305481.55459,312156.02667,314673.37019,317093.51528,316128.09589,306791.89912,307272.36406,305118.84699,308564.62887,317174.22115,320165.03175,326061.89552,330814.14226,332127.0198,340018.76074,352057.43624,369408.55901,380710.27607
E09000004,Bexley,E05011226,Falconwood & Welling,233329.38369,235486.66667,231048.71186,222540.50811,215731.91391,205796.89286,201044.84615,203678.47561,212072.72487,218529.9949,222744.18378,226985.66111,225388.82635,226299.06452,227474.23392,224718.22472,224190.245,224699.1701,227911.83246,230543.343,231526.25962,231078.22685,235093.68421,239374.30924,240317.65462,245415.3447,257254.9112,270352.96667,281789.22273,295437.20426,305016.88618,315673.05159,328034.92446,338366.97318,341206.57447,347098.88889,344101.93839,353390.92268,370961.28378,376206.7316,376299.25,373220.35537,369327.44796,364843.62281,367518.49289,364821.62911,360681.68636,368279.71579,372579.87374,374857.31214,388182.14286,405473.92899,418697.86316,431547.71193,435643.72656,439781.38075,437342.89823,435961.29834,440008.79412,440672.19444,450084.2125
E09000004,Bexley,E05011224,East Wickham,222756.69784,227663.54132,227060.86598,224256.37423,215731.42276,198466.17647,195918.97059,195516.96078,199400.43293,207118.1118,208454.56051,218290.63576,219708.09677,220795.46053,221422.62346,219344.47531,221604.85714,221342.12209,226011.68675,225635,227699.375,226716.36943,229999.74522,236891.70455,239417.67692,252969.48421,264959.64078,271695.35149,276745.91099,280647.35,286797.75,300189.34906,312424.40359,328926.80519,357448.30213,370327.77778,378072.76151,380296.65066,374252.145,373527.9005,374178.94798,373386.39333,378093.88312,372870.42446,376580.38849,378652.73548,370702.58503,377012.8,376778.48993,374886.36364,379464.8855,391483.94231,406136.59686,417604.19492,420416.98319,423206.92344,423637.85876,411765.50704,426299.68153,434824.19653,437159.48765
E09000004,Bexley,E05011225,Erith,171494.58333,171124.80676,167087.30539,159231.51163,160269.43299,164907.19512,170338.81356,167595.44118,159615.44776,154374.77273,157038.63636,159684.58904,156589.48718,165166.0241,167262.07317,170832.29412,182268,175481.17978,169911.85714,171490.56383,165424.81111,163845.41758,169137.55789,176401.56436,181286.28346,188256.4507,191879.33117,193524.22603,194121.36806,202840.4726,214142.13665,222141.0567,234948.97196,240988.72195,252564.16585,255201.91045,259846.98544,262104.00813,257214.15768,259656.4206,260924.62814,259601.1369,276072.73988,287241.14706,290975.8284,279535.47337,266706.89189,252803.68794,272202.73292,300261.6962,303505.82635,321380.19643,308263.77457,317469.50732,322042.67839,327904.48768,334697.25556,320567.39456,329158.09615,312947.78986,314849.20635
E09000004,Bexley,E05011227,Longlands,267402.67213,250082.60784,239314.93452,227996.03077,233991.56757,235794.21212,229714.82456,227214.16084,231108.62745,230551.27607,234631.33908,249417.57471,248935.46429,253984.07407,257728.68056,252851.16541,252906.37324,260051.68919,266626.0473,275506.09272,279676.66667,278603.32867,279892.54545,276173.23864,271403.0098,272900.6758,276383.83475,282984.17031,296609.84186,309559.18812,327972.69461,348721.01493,345314.1381,350654.87129,357963.50481,362163.22674,382204.59119,387007.7044,412720.16561,427355.66013,424704.41615,428881.86164,408771.98718,394400.22436,402699.875,397350.56051,388251.59375,391877.03947,399250.83916,407151.91241,427144.58333,424982.67717,423700.5414,435484.61735,428474.19118,442058.75,444516.92308,454959.91304,474485.79021,483308.90604,481850.79054
E09000004,Bexley,E05011233,West Heath,252865.47203,250839.3029,250549.94624,245919.375,236328.93939,232758.1405,223281.08333,216674.9635,226345.06329,230474.38596,232473.35227,237700.66265,234508.16129,233572.4026,235238.41379,234139.51515,236767.02222,242408.76536,240154.2337,245342.14535,245270.16556,242301.14706,249828.05699,250421.17073,256713.88936,267984.91026,281575.77049,297085.45736,307502.27953,316452.92771,323919.14027,334789.76563,343985.75521,356771.19883,365600.21965,376099.66129,382168.38372,384699.17341,394816.92398,398642.30994,404950.19663,410021.45078,406226.45024,406948.21393,405750.20812,403943.10152,405510.67416,410609.64912,414657.67045,414299.67949,423238.92405,425639.88764,429943.67442,442187.22394,446374.26984,454524.85088,462110.86911,464742.30263,471465.94805,479341.3012,487717.70667
E09000004,Bexley,E05011230,Sidcup,237342.78662,226570.31818,231833.47556,227905.01136,228100.07483,227297.30882,224002.03289,226075.59091,231038.75145,245422.6257,251914.29947,256727.15341,253690.76796,250429.12432,243617.3587,237817.17436,236788.65022,233735.34052,233261.02016,238208.56612,241901.29646,249496.11416,247489.27184,251359.73128,264521.11382,268500.34615,292011.96124,301157.90189,303261.22179,308605.21831,317829.17376,318719.8556,324091.43195,331012.77116,342311.18092,361724.85069,369501.39631,366608.24051,342378.3062,338914.28571,344167.19444,351325.29502,369510.31356,368168.51899,374761.66376,373266.75833,373806.75439,386703.10811,384997.75,389686.52332,389927.45596,394339.29293,420755.70996,429336.83946,434219.04221,430756.09247,411092.84615,409490.16355,410841.58371,427062.53247,439787.24057
E09000004,Bexley,E05011231,Slade Green & Northend,162128.69159,163754.63687,160839.62185,159651.51961,152489.93421,155469.12281,159669.66667,164578.52632,162512.1,157304.39726,158574.30986,149808.0137,149039.93151,146588.28358,148342.98701,153550.84416,151443.5625,151749.88889,149046.66667,149166.66667,149325.36232,153405.26316,157656.72917,165818.23636,174786.33566,184681.97647,201049.4837,205163.55042,216546.65652,230712.86111,233419.68561,247625.85232,255294.3251,262158.54338,267495.5814,266819.77041,262364.28125,256920.25,257452.4359,266488.99083,270266.07143,269783.25,271330.17241,288780.05208,302699.87705,313461.18705,318833.39623,314150.90361,326836.79245,334668.78472,341806.01527,362914.55172,343374.64762,325899.10294,315090.38217,307532.36486,310616.82432,324550,363908.96226,372930.28846,385928.66667
E09000004,Bexley,E05011228,Northumberland Heath,211404.18848,209912.53892,208268.36364,204511.90526,203579.64789,195567.01613,194909.06579,197511.93814,199693.21818,201942.65138,204998.11881,205127.19101,201337.70833,198837.8,199916.04762,201765.37931,201910.71171,200398.40594,198765.82178,198325.3494,202144.78947,210454.72632,217799.40367,221709.24242,228295.36424,231275.85034,236838.23649,245501.29008,255751.65873,265976.9927,282834.9927,291539.57692,293597.76774,301666.94656,307200.63025,313887,325340.86538,322523.79032,325681.7757,332808.96226,332059.89583,350091.17647,365331.73077,364918.46847,366398.20513,362309.25234,347081.87273,339867.48624,341077.03774,343721.17757,354029.69307,373582.55963,378423.272,380571.65116,383875.92262,382390.61688,387716.59091,412322,421844.27273,427893.59649,431677.80374
E09000004,Bexley,E05011232,Thamesmead East,173038.32645,174079.2511,171966.69492,164200.15447,153655.68605,152705.29688,148319.10526,148669.35185,151926.27273,145277.86885,145147.65625,143281.46154,139846.68831,133176.85897,130092.1831,124895.83333,131266.15385,137391.83333,136511.17647,145730.27397,144623.23944,145051.89189,149841.75,147389.44444,154667.7451,161438.65546,170957.25806,186203.02459,191095.99167,198914.67568,212715.16667,221424.99038,233523.19811,240302.2234,249868.64634,252309.75,253648.98734,265256.86747,259875.64103,265965.38462,279521.52778,280160.66176,284191.83099,284438.4127,279506.06557,278534.39655,282231.88406,285727.94118,288665.67164,296469.84127,301706.12245,290111.66667,299501.5873,315682.25,318426.6701,334527.52128,333502.31915,348562.5873,350423.45588,352783.16176,356790.75
